URL,Book,Text,hdr1,hdr2,tildeinfo,note,lines,metadata,data,region,stoich,sinistr,subregion,date,other_info_0,other_info_1,other_info_2
/text/170369?location=1&patt=&bookid=140&offset=49&count=4&bookid=140&location=1,IGBulg V,5040,Regions,IGBulg V 5040,,,5,"below relief.1



5","Ἥρωα Πακδ[— — — — —]
Μητρόδωρος Ἕλλ̣[ηνος]
καὶ υἱοὶ αὐτοῦ καὶ [— —]
εἰς τὰ ἴδια χ[αριστή]-
ριον. vacat",Odessos (Varna),,,SEG 28.614,,,,
/text/170370?location=1&patt=&bookid=140&offset=49&count=4&bookid=140&location=1,IGBulg V,5041,Regions,IGBulg V 5041,,,1,above relief.1,[— — —]․ΟΡΘ̣[— — —],Odessos (Varna),,,,,,,
/text/170371?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5060,Regions,IGBulg V 5060,,,2,"1
","Εἰφις Ἀρτεμι-
δώρο θυγάτηρ.",Odessos (Varna),,,late 5th/early 4th c. BC,late 5th/early 4th c. BC,SEG 28.617,,
/text/170372?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5061,Regions,IGBulg V 5061,,,3,"below relief.1

","Ἀπελλᾶς ∙ Κλεάνορος
καὶ ἡ γυνὴ αὐτοῦ Ζουμαμα
Ἀγαθήνορος ∙ χαίρετε.",Odessos (Varna),,,SEG 28.618,,,,
/text/170373?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5062,Regions,IGBulg V 5062,,,2,"above relief.1
","Σωσανδρίων Στάμι ∙ καὶ ἡ γυνὴ αὐτοῦ
Απων Γλαυκίου θυγάτηρ ∙ χαίρετε.",Odessos (Varna),,,,,,,
/text/170374?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5063,Regions,IGBulg V 5063,,,2,"above relief.1
","Κόνων Διονυ[σ— — — καὶ ἡ γυνὴ αὐτοῦ]
Βαθεις Ἀγαθή̣[νορος θυγάτηρ, χαίρετε].",Odessos (Varna),,,,,,,
/text/170375?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5064,Regions,IGBulg V 5064,,,1,above relief.1,[— — — — Διον]υ̣σίου νε[— — — —],Odessos (Varna),,,,,,,
/text/170376?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5065,Regions,IGBulg V 5065,,,4,"below relief.1


","[— — — — — Νουμ]ηνίου τ[οῦ — — — καὶ ἡ γυνὴ αὐτοῦ — —]
[τοῦ δεῖνος θυ]γάτηρ̣ [καὶ (fortasse nomina liberorum)]
[— — — — —]τεν[— — — — — — — — — — — — — — — — —]
[— — — — — — — — — — — — — — — — — — — — — — — —]",Odessos (Varna),,,,,,,
/text/170377?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5066,Regions,IGBulg V 5066,,,3,"1

","Δημήτριος
Τ<η>ριβασει
χαῖρε.",Odessos (Varna),,,,,,,
/text/170378?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5067,Regions,IGBulg V 5067,,,8,"1



5


","Ἀπολλώνιος
Ἀπολλωνίου
καὶ ἡ γυνὴ αὐτοῦ
Ζο̣υκαιβλωστι
Σκωρισεισου
καὶ ἡ θυγάτηρ
αὐτῶν Βλωστι.
χαίρετε.",Odessos (Varna),,,SEG 28.619,,,,
/text/170379?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5068,Regions,IGBulg V 5068,,,4,"1


","Ὁλόκαλος Ποντικοῦ
γένι Ἀμαστριανὸς
βιώσας ἐνθάδε
[κεῖμαι {²⁷κεῖται}²⁷ — —]",Odessos (Varna),,,SEG 28.620,,,,
/text/170380?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5069,Regions,IGBulg V 5069,,,6,"
1



5","[— — — — —]
Δ[—]Ι̣Ι̣ϹϹϹ[․] {²⁷Δ[—]․․ε̣σ̣ο̣[υ](?)}²⁷
Σωκράτηι̣
Σωκράτου {²⁷Σωκράτου[ς]}²⁷
τόπον ἐχάρ-
ατο. vacat",Odessos (Varna),,,SEG 28.622,,,,
/text/170381?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5070,Regions,IGBulg V 5070,,,13,"
1



5




10

","[— — — — — — — —]
[— — —]Ι̣Ι̣Ι̣․[— — —]
Ε̣Ι̣Λ̣Ε̣ν̣η̣ φιλόπατ̣[ριν]
καὶ φιλόξενον ζ[ή]-
σαντα ἔτη τριάκον-
τα πέντε Αὐρηλία
Γ̣α̣ε̣ιν {²⁷Ζ̣α̣ε̣ιν}²⁷ Μευαου Σαρδαν-
γ̣ου ἡ σύμβιος αὐτοῦ
κόσμιον ἦθος ἔχου-
σαν, συμβιώσαντες
ἀμέμπτως, τὴν στή-
λην ἀνέστησεν
μνείας χάριν.",Odessos (Varna),,,SEG 28.621,,,,
/text/170382?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5071,Regions,IGBulg V 5071,,,7,"
1



5
","[— — — — — — — — — — — —]
[— — — — — —]Λ̣[— — — — —]
[— — — — — —]ωρω[— — — —]
[— — — — Αἰα]ν̣τ̣ίδης Ι̣[— — —]
[— — — — Σπ]ούριος [— — — —]
[— — — — —]Ϲ̣Ϲ̣Υ̣[— — — — —]
[— — — — — — — — — — — —]",Odessos (Varna),,,,,,,
/text/170383?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5072,Regions,IGBulg V 5072,,,29,"frg. a
1



5
frg. b
1



5
frg. c
1

frg. d
1



frg. e
1


frg. f
1


","[— — — — — — — — — —]
[— — — ἀ]ρ̣χιε[ρε— — —]
[— — — —]σουσ̣[— — — —] {²⁷[— —]σουδ̣[— —]}²⁷
[— — — —]Λ̣ΩΙ̣[— — — —]
[— — — — — — — — — —]

[— — — — — — — —]
[— — — — — — —]λ̣α
[— — — — — —]․τιαι
[— — — — — —]․λ̣ει {²⁷[— —]․δ̣ει}²⁷
[— — — — — — — —]

[— — — — — — — —]
τοῖς̣ [— — — — — —]

[— — — — — — — — —]
[— — — —]Ι̣α[— — — —]
[— — — —]εθ[— — — —]
[— — — — — — — — —]

[— — — — — — — —]
[— — —]δοσ[— — —]
[— — — — — — — —]

[— — — — — — —]
πρη̣[— — — — — —] {²⁷πρε̣[— —]}²⁷
ηκα[— — — — — —]
πτΙ̣[— — — — — —]
[— — — — — — —]",Odessos (Varna),,,SEG 28.623,,,,
/text/170384?location=1&patt=&bookid=140&offset=53&count=14&bookid=140&location=1,IGBulg V,5073,Regions,IGBulg V 5073,,,4,"
1

","[— — — — — —]
[— — — — —]λ̣ι {²⁷[— —]α̣ι}²⁷
[— — — —]α̣ικι
[— — — — — —]",Odessos (Varna),,,,,,,
/text/170385?location=1&patt=&bookid=140&offset=67&count=2&bookid=140&location=1,IGBulg V,"5074,4a",Regions,"IGBulg V 5074,4a",,,1,1,Π̣Λ̣ΓΗ[— —]ΚΛ.,Odessos (Varna),,,,,,,
/text/170386?location=1&patt=&bookid=140&offset=67&count=2&bookid=140&location=1,IGBulg V,"5074,4b",Regions,"IGBulg V 5074,4b",,,2,"1
","Γοργόνεια πυγεί-
ζετε {²⁶πυγίζεται}²⁶, πέος [σ]ε̣ιδερ[ο]ῦ[ν] {²⁷σ̣ιδερ[ο]ῦ[ν]}²⁷.",Odessos (Varna),,,Rom. Imp. period,Rom. Imp. period,"SEG 47.1155,1",,
/text/170387?location=1&patt=&bookid=140&offset=69&count=5&bookid=140&location=1,IGBulg V,"5074,5a",Regions,"IGBulg V 5074,5a",,,1,1,Ἡλιοδώρα Βουθειθερὶς καλὰ πωγίζεται {²alt. manus ω in υ correxit: πυγίζεται}².,Odessos (Varna),,,Rom. Imp. period,Rom. Imp. period,"SEG 47.1155,2",,
/text/170388?location=1&patt=&bookid=140&offset=69&count=5&bookid=140&location=1,IGBulg V,"5074,5b",Regions,"IGBulg V 5074,5b",,,1,1,․ΑΓΓΑΟΗ vacat(?),Odessos (Varna),,,,,,,
/text/170389?location=1&patt=&bookid=140&offset=69&count=5&bookid=140&location=1,IGBulg V,"5074,5c",Regions,"IGBulg V 5074,5c",,,2,"1.1
2.1","Ἡρακλε(—).
Ἡρακλ[— —](?).",Odessos (Varna),,,Rom. Imp. period,Rom. Imp. period,"SEG 47.1155,3",,
/text/170390?location=1&patt=&bookid=140&offset=69&count=5&bookid=140&location=1,IGBulg V,"5074,5d",Regions,"IGBulg V 5074,5d",,,2,"1.1
2.1","{²litterae incertae}²
{²litterae incertae}²",Odessos (Varna),,,,,,,
/text/170391?location=1&patt=&bookid=140&offset=69&count=5&bookid=140&location=1,IGBulg V,"5074,5e",Regions,"IGBulg V 5074,5e",,,1,1,εὐτόλμα [— —].,Odessos (Varna),,,Rom. Imp. period,Rom. Imp. period,"SEG 47.1155,4",,
/text/170392?location=1&patt=&bookid=140&offset=74&count=2&bookid=140&location=1,IGBulg V,"5074,6a",Regions,"IGBulg V 5074,6a",,,1,1,#⁷ΑΝ#⁷Α̣Ε̣ΙϹ.,Odessos (Varna),,,,,,,
/text/170393?location=1&patt=&bookid=140&offset=74&count=2&bookid=140&location=1,IGBulg V,"5074,6b",Regions,"IGBulg V 5074,6b",,,3,"3.1
4.1
5.1","κ̣αταπ̣[υ]γίζα̣τ̣[αι].
πίο(ς)(?) {²⁶πέος(?)}²⁶.
[—]αλου Α[—].",Odessos (Varna),,,Rom. Imp. period,Rom. Imp. period,"SEG 47.1155,6-8",,
/text/170394?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,"5074,12",Regions,"IGBulg V 5074,12",,,2,"a.1
b.1","Πῖα(?) {²⁷πίο̣(ς)(?) = πέος(?)}²⁷.
Πῖα(?) {²⁷πίο̣(ς)(?) = πέος(?)}²⁷.",Odessos (Varna),,,Rom. Imp. period,Rom. Imp. period,"SEG 47.1155,9",,
/text/170395?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5076,Regions,IGBulg V 5076,,,3,"below relief.1

","[— — — — — οἱ περὶ τὸν γ]ρ̣αμματέα Ἀστέαν Ἡρακλείδο[υ],
[— — — — — — — — — — —]․ληνον Ἀνθρωπίωνος, Δημ[— —]
[— — — — — — — — — Σε]κούνδου, Διονύ<σ>ιον ϹΙΩΟΑ[— —].",Odessos (Varna),,,Kichevo,,CCET I.9,,
/text/170396?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5078,Regions,IGBulg V 5078,,,7,"
1




5","[— — — — — —]
[— — — —]ένεος
[τοῦ Μεν]εκράτους
[καὶ] ἡ γυνὴ αὐ[τ]οῦ
[— — —]κία Γ[— — —]
vacat
χ̣αίρετε.",Odessos (Varna),,,Vinitsa,late Hellenistic period?,,,
/text/170397?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5085,Regions,IGBulg V 5085,,,3,"above garland.1

below garland.3","Μίκκα θυγάτηρ Ἐράτωνος τοῦ Σιμίχου,
γυνὰ δὲ Κ̣ή̣τ̣ω̣νος [το]ῦ Θεοτίμου
Ἐράτων, Κή̣τ̣ων, Θ̣ε̣α̣ί̣ν̣[ετο]ς̣ [οἱ] Κή̣[τ]ω̣ν̣ο̣ς.",Naulochus (Obzor),,,[from Mesambria?],late 3rd c. BC,late 3rd c. BC,SEG 27.349,
/text/170398?location=1&patt=&bookid=140&offset=80&count=2&bookid=140&location=1,IGBulg V,5094,Regions,IGBulg V 5094,,,14,"
1



5




10


","[— — — — — — — — — — — — — — — — — — — — —]
[— — — — — — — — — — — —]ΙΤΙ[— — — — — — —]
[— — — — — — — — — — — —]Γ̣ΝΟ̣[— — — — — — —]
[— — — — — — — — — — —]․ΙΝΑΙΤΕ[— — — — — —]
[— — — — — — — — — — — —] σ̣ιτωνί[α(?) — — — —]
[δεδόχθαι τᾶι βουλᾶι καὶ τῶ]ι δάμωι ․․․ΙΝΓ[— — —]
[— — — — — — — — — — τ]οῖς πολεμοῦσι ΠΟ[— — —]
[δεδόσθαι δὲ αὐτῶι κ]αὶ ἐ<κ>γόνοις προξενίαν, π[ο]-
[λιτείαν, πάντων χρημ]άτων ἰσ[ο]τέλειαν καὶ εἴσ-
[πλουν καὶ ἔκπλουν πο]λέμου καὶ εἰράνας ἀσυλεὶ
[καὶ ἀσπονδεὶ καὶ ἔφοδον] ἐπὶ τὰν βουλὰν καὶ τὸν δᾶ-
[μον πράτοις μετὰ τὰ ἱερά], τὸν δὲ ταμίαν ἀναγρά-
[ψαντα τὸ ψάφισμα τοῦτο] εἰς τελαμῶνα λευκοῦ λ̣[ί]-
[θου ἀναθέμεν εἰς τὸ ἱερ]ὸν τοῦ Σαράπιος.",Mesambria (Nesebar),,,2nd/1st c. BC (Velkov),2nd/1st c. BC (Velkov),,,
/text/170399?location=1&patt=&bookid=140&offset=80&count=2&bookid=140&location=1,IGBulg V,5095,Regions,IGBulg V 5095,,,14,"
1



5




10


","[— — — — — — — — — — — — — —]
ΑΝ[— —]ΕΜΙΣ[— — — — — ἐν τοῖς και]-
ροῖς εὔνουν καὶ πρό[θυμον ἑαυτ]ὸν [πα]-
ρείχετο πρά[σσ]ω[ν] ἀκόλουθα τοῖς πο-
τὶ τὸν δᾶμον ἑαυτῶι διὰ προγόνων
ὑπάρχουσι φιλανθρώποις ὄλβιά τε
τά τε ποτὶ τοὺς ἄνδρας ἑαυτᾶς κα-
[λ]ῶς καὶ σωφρόνως ἐβίωσε καὶ π-
οτὶ τοὺς πολίτας ἀνέγκλητον ἑαυ-
τὰν παρέ{ι}σχετο {²⁶παρέσχετο}²⁶, γενομένα τε τᾶς Δάμα-
τρος καὶ Κόρρας ἱέρεια τῶν τε ἱερῶν κα-
[λῶς καὶ] ὁσίως προέστα καὶ τῶμ πολ[ι]-
τᾶν θετος(?) ἐπιμελου[— — — — — — —]
[— — — — — — — — — — — — — —]",Mesambria (Nesebar),,,late 4th/early 3rd c. BC (Velkov),late 4th/early 3rd c. BC (Velkov),SEG 35.826,,
/text/170400?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5095[1],Regions,IGBulg V 5095[1],,,14,"
1



5




10


","[— — — — — — — — — — — — — — — —]
ΑΝ[— —]ΕΜΙΣ[— — — — — — ἐν τοῖς και]-
ροῖς εὔνουν καὶ πρόθ̣[υμ]ον ἑα̣υ̣τ̣ὸν [πα]-
ρείχετο πράσσων ἀκόλουθα τοῖς [πο]-
τὶ τὸν δᾶμον ἑαυτῶι διὰ προγόνων
ὑπάρχουσι φιλανθρώποις ὄλβιά τε
τά τε ποτὶ τοὺς ἄνδρας ἑαυτᾶς κα-
[λ]ῶς καὶ σωφρόνως ἐβίωσε καὶ π-
οτὶ τοὺς πολίτας ἀνέγκλητον ἑαυ-
τὰν παρέ{ι}σχετο {²⁶παρέσχετο}²⁶, γενομένα τε τᾶς Δάμα-
[τρος] καὶ Κόρρας ἱέρεια τῶν τε ἱερῶν κα-
[λῶς κα]ὶ ὁσίως προέστα καὶ τῶμ πολ[ι]-
[τᾶν κα]θ’ ἔτος ἐπιμέλεια̣[ν — — — — —]
[— — — — — — — — — — — — — — — —]",Mesambria (Nesebar),,,late 4th/early 3rd c. BC (Velkov),late 4th/early 3rd c. BC (Velkov),SEG 35.826,"(from photo, tab. 18)",
/text/170401?location=1&patt=&bookid=140&bookid=140&location=1,IGBulg V,5096,Regions,IGBulg V 5096,,,2,"
1-2","{²fragmenta duo decreti honorarii, quod V. Velkov edet et cuius initium est:}²
[Μᾶτριν τὸν Βυριχο]υ τοῦ Αἰσχίνα {²et}² [ὁ δεῖνα] ε̣ἶπε· ἐπειδὴ Μᾶτρις ὁ Βυριχου τοῦ Αἰσχίνα {²etc.}²",Mesambria (Nesebar),,,"excerpt (unpub.),ll.1-2",,,,
/text/170402?location=1&patt=&bookid=140&offset=84&count=3&bookid=140&location=1,IGBulg V,5102,Regions,IGBulg V 5102,,,5,"below relief.1
right pilaster.1

base.1
","στραταγήσαντες Οἰνία̣[ς ․․․․c.12․․․․]Α̣ΛΩ̣ΝΟΣ̣[— — —]
[— — —]Ν
[— — —]
Ἰσί-
ων.",Mesambria (Nesebar),,,late 2nd/early 1st c. BC,late 2nd/early 1st c. BC,SEG 30.702,,
/text/170403?location=1&patt=&bookid=140&offset=84&count=3&bookid=140&location=1,IGBulg V,5103,Regions,IGBulg V 5103,,,50,"above relief.1




below.strategus I.1


strategus II.1


strategus III.1


sarcophagus.1


strategus IV.1


strategus V.1


strategus VI.1


secretary.1



5

left pilaster.1.1

2.1


relief.1.1

2.1



5


right pilaster.1


","στραταγοὶ τοὶ περὶ Δεινομένη τὸν Ἡροτείμου Ἥρωι Σωσιπόλει v φύλακες ἁμερινοί, ν[υκτε]-
[ρι]-
[ν]-
[οί]·

Εὔμαχος
Μέμνονος.

Χαίρων
Χορείου.

[Δεινομένης]
[Ἡροτείμου].

[Ἡ]ρ̣ότ̣ε̣ι̣μ̣ος
[Ἡρ]οτείμου.

Πυθάγγελος
Ἐπικράτεος.

Κράτων
Ἀριστονείκου.

Πολύξενος
Μελσέωνος.

γραμ-
μα-
τεὺς
Ἀπολλόδωρ̣ος
Παυσα̣[νία].

[— —]Σ.

․․υ̣-
σοῦς.

Νίκανδρος.

Ἡρό-
τε̣ι̣-
μος
κ̣αὶ
παῖ̣-
δε̣[ς].

Ἐπικρ̣[ά]-
της
Πυθαγ-
γέλου.",Mesambria (Nesebar),,,late 2nd/early 1st c. BC,late 2nd/early 1st c. BC,SEG 30.703,,
/text/170404?location=1&patt=&bookid=140&offset=84&count=3&bookid=140&location=1,IGBulg V,5104,Regions,IGBulg V 5104,,,25,"strategus I.1


strategus II.1


strategus III.1


strategus IV.1


strategus V.1


strategus VI.col. I.1

col. II.1

secretary.1



relief.1
","Ἰσίων
[Δα]ματρίου.

Πρόδικος
Μ̣ι[ν]ι̣κ̣έ̣ονος.

Χαιρεφάνης
Ἀρτεμιδώρου.

Διονύσι̣[ος]
Ἀπολλωνίο̣[υ].

[Πρόδι]κος
[․5-6․․]ρια.

Ἀπολλώνιος
Διονυ[σί]ου
τοῦ Οἰνία.

γραμματε[ὺς]
Ἐχέστρατο[ς]
Ἀντιφίλου.

Ἀπολ-
λᾶς.",Mesambria (Nesebar),,,late 2nd/early 1st c. BC,late 2nd/early 1st c. BC,SEG 30.704,,
/text/170405?location=1&patt=&bookid=140&offset=87&count=4&bookid=140&location=1,IGBulg V,5121,Regions,IGBulg V 5121,,,4,"1


","Μεδαρία
Ἡρίχας
τροφὸς
τᾶς Ἀπολλωνίου.",Mesambria (Nesebar),,,SEG 47.1075,,,,
/text/170406?location=1&patt=&bookid=140&offset=87&count=4&bookid=140&location=1,IGBulg V,5122,Regions,IGBulg V 5122,,,2,"1
","Δαμέας
Τήλιος.",Mesambria (Nesebar),,,5th/4th c. BC,5th/4th c. BC,SEG 47.1075,,
/text/170407?location=1&patt=&bookid=140&offset=87&count=4&bookid=140&location=1,IGBulg V,5123,Regions,IGBulg V 5123,,,1,1,"{²Epigramma sepulcrale, quod edet V. Velkov. Mortuus est:}² Θόδωρος {²⁶Θεόδωρος}²⁶ Παυσαν̣ί̣α.",Mesambria (Nesebar),,,excerpt (unpub.),,,,
/text/170408?location=1&patt=&bookid=140&offset=87&count=4&bookid=140&location=1,IGBulg V,5124,Regions,IGBulg V 5124,,,4,"above relief.1


","ἐνθάδε κ[εῖται]
Διονύσιος̣ [— — — —]
Αἰλίου Ἰουλι[ανοῦ ζήσας]
ἔτη ιθʹ. εὐτυ[χῶς].",Mesambria (Nesebar),,,2nd c. AD,2nd c. AD,SEG 47.1075,,
/text/170409?location=1&patt=&bookid=140&offset=91&count=2&bookid=140&location=1,IGBulg V,5128,Regions,IGBulg V 5128,,,3,"below relief.1

","τῷ Διὸς Ἡρακλῆι πατρὴ κτίστῃ δὲ Περίνθου
Ἰουλιανὸς Περσηϊάδηι τἄγαλμ’ ἀν-
έθηκα.",Mesambria (Nesebar),,,Dyulino,late 2nd/early 3rd c. AD,late 2nd/early 3rd c. AD,SEG 28.602,SEG 35.842
/text/170410?location=1&patt=&bookid=140&offset=91&count=2&bookid=140&location=1,IGBulg V,5129,Regions,IGBulg V 5129,,,33,"1



5




10




15




20




25




30


","ἀγαθῇ τύχῃ. ☧
Φλ(ά)β(ιος) Ζῆνις ζήσας ἔ(τη) {πε}
πεντήκοντα, στρατευ-
σάμενος ἐν λεγιῶνι
ἑνδεκάτῃ Κλαυδίᾳ ἀνα-
φέρομε ἐν τῇ φαβρικῖ Μαρκι-
ανόπολι στοπένδια εἴ-
κοσι κεντηνάρις, ἔζησεν
δὲ τὸν βίον ἀμέμ<πτ>ως
μετὰ τῆς συνβίου κὲ τέκνω<ν>
καὶ φίλων πολλῶν καὶ
ἀ̣ποβιώσας καταλινπά-
νι κληρονόμους
τήν τε σύνβιον ἑαυ-
τοῦ Αὐρηλίαν Μαρτῖ-
μαν {²⁶Μαρτῖναν(?)}²⁶ καὶ τὸν υἱὸν αὐ-
τοῦ Νωμινᾶτον ὡς ἐτῶν
ι̣βʹ· ἤασεν δὲ θυγατέ-
ρας ὑπάνδρους καὶ παρθέ-
νους τέσερις {²⁶τέσσαρας}²⁶· τελευτᾷ
δὲ υἱὸς αὐτοῦ Μαρκια-
νὸς ∙ ἐτῶν κʹ ∙ συνέζησα
{ς} μετὰ τῆς συνβίου ἔτη
τριάκοντα· τελευτᾷ δὲ
θυγάτηρ αὐτοῦ Βαλερί-
α ὕπανδρος ἐτῶν ∙ κ∙βʹ ∙
ἐποίησεν δὲ τέκνα
δεκαδύω· ἐποίησαν
δὲ οἱ κληρονόμοι
αὐτοῦ στήλην ΔΕΙΝ-
ΔΡΕΟΤΑΤΝΗ μνήμης
χάριν ἐῶνος. χέ-
ρετε, παροδῖτε.",Mesambria (Nesebar),,,Panicovo,ca. 300-350 AD?,ca. 300-350 AD?,SEG 24.911,
